FY of Arrival,CY of Arrival,CY of birth,Age at Arrival,Gender,Country of Birth,Arrival From,Nativity/Culture
2009,2009,2007,2,F,TH,TH,KA
2009,2009,2002,6,M,TH,TH,KA
2009,2009,2006,3,M,TH,TH,KA
2009,2009,1982,27,F,TH,TH,KA
2009,2009,2001,8,M,TH,TH,KA
2009,2009,2007,2,F,TH,TH,KA
2009,2009,1985,24,F,TH,TH,KA
2009,2009,1995,14,F,TH,TH,KA
2009,2009,1993,15,F,TH,TH,KA
2009,2009,1991,18,M,TH,TH,KA
2009,2009,1997,12,M,TH,TH,KA
2009,2009,1998,11,M,TH,TH,KRI
2009,2009,1997,11,M,TH,TH,KA
2009,2009,2003,6,M,TH,TH,KRI
2009,2009,1998,11,M,TH,TH,KA
2009,2009,2008,1,F,TH,TH,KRI
2009,2009,1995,14,F,TH,TH,KA
2009,2009,2006,3,F,TH,TH,KA
2009,2009,2004,5,M,TH,TH,KA
2009,2009,2002,7,M,TH,TH,KA
2009,2009,2003,6,M,TH,TH,KA
2009,2009,2001,8,F,TH,TH,KA
2009,2009,1999,10,M,TH,TH,KRI
2009,2009,1994,15,M,TH,TH,KRI
2009,2009,1999,10,M,TH,TH,KRI
2009,2009,2001,8,F,TH,TH,KRI
2009,2009,2004,5,M,TH,TH,KRI
2009,2009,2003,6,F,TH,TH,KRI
2009,2009,2000,9,F,TH,TH,KA
2009,2009,2007,2,F,TH,TH,KA
2009,2009,2003,6,M,TH,TH,KRI
2009,2009,2007,2,F,TH,TH,KRI
2009,2009,1999,10,F,TH,TH,KRI
2009,2009,2004,4,M,TH,TH,KRI
2009,2009,1996,13,M,TH,TH,KRI
2009,2009,2002,7,M,TH,TH,KRI
2009,2009,2001,8,M,TH,TH,KRI
2009,2009,2004,5,M,TH,TH,KRI
2009,2009,2002,7,M,TH,TH,KRI
2009,2009,1997,12,M,TH,TH,KRI
2009,2009,2002,7,F,TH,TH,KRI
2009,2009,2006,3,M,TH,TH,KRI
2009,2009,2008,1,F,TH,TH,KRI
2009,2009,2007,2,M,TH,TH,KA
2009,2009,2008,1,F,TH,TH,BM
2009,2009,1996,13,M,TH,TH,KA
2009,2009,2003,6,F,TH,TH,BM
2009,2009,2005,4,F,TH,TH,KRI
2009,2009,1992,17,M,TH,TH,KRI
2009,2009,2002,7,M,TH,TH,KRI
2009,2009,2004,5,M,TH,TH,KRI
2009,2009,2002,7,M,TH,TH,KRI
2009,2009,2000,9,M,TH,TH,KA
2009,2009,1986,24,M,TH,TH,KA
2009,2009,2005,4,F,TH,TH,KA
2009,2009,2006,3,F,TH,TH,KA
2009,2009,2000,9,M,TH,TH,KRI
2009,2009,2003,6,F,TH,TH,KRI
2009,2009,2006,3,F,TH,TH,KA
2009,2009,1971,39,M,TH,TH,
2009,2009,1975,35,F,TH,TH,TH
2009,2009,1995,14,M,TH,TH,TH
2009,2009,2002,7,M,TH,TH,TH
2009,2009,2001,8,F,TH,TH,KA
2009,2009,2005,4,F,TH,TH,KA
2009,2009,2008,1,M,TH,TH,KA
2009,2009,1998,11,F,TH,TH,KA
2009,2009,2005,4,M,TH,TH,KA
2009,2009,2003,6,M,TH,TH,KA
2009,2009,1953,57,M,TH,TH,KA
2009,2009,1996,13,F,TH,TH,KA
2009,2009,2006,3,M,TH,TH,KA
2009,2009,2008,1,M,TH,TH,KA
2009,2009,2000,10,F,TH,MY,KA
2009,2009,2002,7,F,TH,TH,KRI
2009,2009,2007,2,M,TH,TH,KRI
2009,2009,2005,4,F,TH,TH,KRI
2009,2009,2003,6,F,TH,TH,KRI
2009,2009,2008,1,F,TU,TU,IZ
2009,2008,2001,7,M,VN,VN,VN
2009,2009,1994,15,M,YM,YM,SO
2009,2009,1995,13,M,YM,YM,SO
2009,2009,1998,11,F,YM,YM,SO
2009,2009,2000,9,F,YM,YM,SO
2009,2009,2002,7,F,YM,YM,SO
2009,2009,2005,4,M,YM,YM,SO
2009,2009,1997,12,M,YM,YM,SO
2009,2009,1995,14,M,YM,YM,SO
2009,2008,1998,10,M,ZA,ZA,DC
2009,2009,2002,6,F,ZA,ZA,BY
2009,2009,2005,3,M,ZA,ZA,BY
2009,2009,2001,8,F,ZA,ZA,RW
2008,2008,2005,3,M,AB,JO,IZ
2008,2008,1949,59,F,SR,SR,SR
2008,2007,1980,27,,,,
2008,2007,2002,6,M,,,
2008,2008,1932,76,M,,,
2008,2008,1998,9,M,,,
2008,2008,2008,0,F,,,
2008,2008,1980,29,,,,
2008,2008,,,,,,
2008,2008,,,,,,
2008,2008,,,,,,
2008,2008,1963,46,M,AF,IN,AF
2008,2008,1970,39,F,AF,IN,AF
2008,2008,1988,19,F,BM,TH,KA
2008,2008,1980,28,M,BM,TH,KA
2008,2008,1974,34,M,BM,TH,KA
2008,2008,1978,30,F,BM,TH,KA
2008,2008,1985,23,F,BM,TH,KA
2008,2008,1979,29,M,BM,TH,BM
2008,2008,1980,28,F,BM,TH,MO
2008,2008,1986,22,M,BM,TH,KA
2008,2008,1987,21,F,BM,TH,KA
2008,2007,1988,20,M,BM,TH,KA
2008,2007,1986,22,F,BM,TH,KA
2008,2007,1971,36,M,BM,MY,BM
2008,2007,1979,28,F,BM,MY,BM
2008,2007,1963,45,F,BM,TH,BM
2008,2007,1987,21,M,BM,TH,BM
2008,2007,1988,19,F,BM,TH,CN
2008,2007,1981,27,F,BM,TH,BM
2008,2007,1970,37,M,BM,MY,CN
2008,2007,1983,25,F,BM,MY,CN
2008,2008,1974,34,M,BM,TH,KA
2008,2008,1978,30,F,BM,TH,KA
2008,2008,1972,36,M,BM,TH,KA
2008,2008,1972,36,F,BM,TH,KA
2008,2008,1984,24,M,BM,TH,BM
2008,2008,1945,63,M,BM,TH,KA
2008,2008,1959,49,F,BM,TH,KA
2008,2008,1988,20,M,BM,TH,KA
2008,2008,1960,48,M,BM,TH,KA
2008,2008,1966,42,F,BM,TH,KA
2008,2008,1968,40,M,BM,MY,CN
2008,2008,1972,36,M,BM,MY,CN
2008,2008,1969,39,M,BM,TH,BM
2008,2008,1973,34,F,BM,TH,KA
2008,2008,1986,21,M,BM,MY,CN
2008,2008,1988,20,F,BM,MY,CN
2008,2008,1965,43,F,BM,TH,KA
2008,2008,1946,62,M,BM,TH,KA
2008,2008,1988,20,M,BM,TH,KA
2008,2008,1990,18,F,BM,TH,KA
2008,2008,1994,14,M,BM,TH,KA
2008,2008,1996,11,M,BM,TH,KA
2008,2008,2001,7,M,BM,TH,KA
2008,2008,2005,2,M,BM,TH,KA
2008,2008,1986,21,M,BM,TH,KA
2008,2008,1967,41,M,BM,TH,KA
2008,2008,1977,30,M,BM,TH,KA
2008,2008,1975,33,F,BM,TH,KA
2008,2008,1982,26,F,BM,TH,KA
2008,2008,1979,28,M,BM,TH,KA
2008,2008,1971,37,M,BM,TH,KA
2008,2008,1978,30,F,BM,TH,KA
2008,2008,1974,34,M,BM,TH,KA
2008,2008,1979,29,F,BM,TH,KA
2008,2008,1997,11,M,BM,TH,KA
2008,2008,2000,8,M,BM,TH,KA
2008,2008,2007,1,M,BM,TH,KA
2008,2008,1969,39,M,BM,TH,KA
2008,2008,1975,33,F,BM,TH,KA
2008,2008,1979,29,M,BM,TH,KA
2008,2008,1982,26,F,BM,TH,KA
2008,2008,1967,40,M,BM,TH,KA
2008,2008,1974,34,F,BM,TH,KA
2008,2008,1986,22,F,BM,TH,KA
2008,2008,1963,45,M,BM,TH,KA
2008,2008,1973,35,F,BM,TH,KA
2008,2008,1981,27,M,BM,TH,KA
2008,2008,1969,39,F,BM,TH,KA
2008,2008,1992,16,F,BM,TH,KA
2008,2008,1993,15,F,BM,TH,KA
2008,2008,1945,63,F,BM,TH,KA
2008,2008,1951,56,M,BM,TH,KA
2008,2008,1962,46,F,BM,TH,KA
2008,2008,1961,47,M,BM,TH,KA
2008,2008,1987,21,M,BM,TH,KA
2008,2008,1988,20,F,BM,TH,KA
2008,2008,1976,32,F,BM,TH,KA
2008,2008,1932,76,F,BM,TH,KA
2008,2008,1985,23,F,BM,TH,KA
2008,2008,1977,31,M,BM,TH,KA
2008,2008,2004,3,M,BM,TH,KA
2008,2008,2006,2,F,BM,TH,KA
2008,2008,1973,35,M,BM,TH,KA
2008,2008,1968,40,F,BM,TH,KA
2008,2008,1992,16,M,BM,TH,KA
2008,2008,1980,27,M,BM,TH,KA
2008,2008,1988,19,F,BM,TH,KA
2008,2008,1982,26,M,BM,TH,KA
2008,2008,1973,35,F,BM,TH,KA
2008,2008,1960,48,M,BM,TH,KA
2008,2008,1965,43,F,BM,TH,KA
2008,2008,1975,33,M,BM,TH,CN
2008,2008,1983,25,F,BM,TH,CN
2008,2008,1958,50,M,BM,TH,KA
2008,2008,1962,45,F,BM,TH,KA
2008,2008,1988,20,M,BM,TH,KA
2008,2008,1958,50,M,BM,TH,KA
2008,2008,1963,44,F,BM,TH,KA
2008,2008,1974,34,M,BM,TH,BM
2008,2008,1993,15,M,BM,TH,BM
2008,2008,1959,49,M,BM,TH,KA
2008,2008,1963,45,F,BM,TH,KA
2008,2008,1987,21,F,BM,TH,KA
2008,2008,1991,17,M,BM,TH,KA
2008,2008,1955,53,M,BM,TH,BM
2008,2008,1972,35,F,BM,TH,BM
2008,2008,1994,14,M,BM,TH,BM
2008,2008,1996,12,M,BM,TH,BM
2008,2008,1983,25,M,BM,TH,KA
2008,2008,1980,27,F,BM,TH,KA
2008,2008,1985,23,M,BM,MY,CN
2008,2008,1982,26,M,BM,MY,CN
2008,2008,1984,24,F,BM,MY,CN
2008,2008,1983,25,M,BM,TH,KA
2008,2008,1954,54,M,BM,TH,KA
2008,2008,1967,41,F,BM,TH,KA
2008,2008,1980,28,M,BM,TH,KA
2008,2008,1982,26,F,BM,TH,KA
2008,2008,1952,56,M,BM,TH,MO
2008,2008,1969,39,F,BM,TH,MO
2008,2008,1958,50,M,BM,TH,AK
2008,2008,1986,22,M,BM,TH,KA
2008,2008,1991,17,F,BM,TH,KA
2008,2008,1984,24,M,BM,TH,KA
2008,2008,1982,26,F,BM,TH,KA
2008,2008,1958,50,F,BM,TH,KA
2008,2008,1982,26,F,BM,TH,KA
2008,2008,1992,16,M,BM,TH,KA
2008,2008,1990,18,M,BM,TH,KA
2008,2008,1991,17,M,BM,MY,CN
2008,2008,1979,29,M,BM,MY,CN
2008,2008,1959,49,M,BM,TH,KA
2008,2008,1980,28,M,BM,TH,BM
2008,2008,1983,25,F,BM,TH,BM
2008,2008,1969,40,M,BM,TH,KA
2008,2008,1965,44,F,BM,TH,KA
2008,2008,1971,37,M,BM,TH,KA
2008,2008,1965,42,F,BM,TH,KA
2008,2008,1964,44,M,BM,TH,KA
2008,2008,1974,34,F,BM,TH,KA
2008,2008,1993,15,M,BM,TH,KA
2008,2008,2000,8,M,BM,TH,KA
2008,2008,2003,5,F,BM,TH,KA
2008,2008,1942,66,F,BM,TH,KA
2008,2008,1975,33,M,BM,TH,KA
2008,2008,1974,34,F,BM,TH,KA
2008,2008,1979,30,F,BM,,
2008,2008,1965,44,M,BM,TH,KA
2008,2008,1983,26,F,BM,TH,KA
2008,2008,1997,11,M,BM,TH,KA
2008,2008,1999,9,M,BM,TH,KA
2008,2008,1981,28,M,BM,TH,KA
2008,2008,1966,42,M,BM,TH,KA
2008,2008,1965,43,F,BM,TH,KA
2008,2008,1993,15,F,BM,TH,KA
2008,2008,1969,39,M,BM,MY,CN
2008,2008,1985,23,M,BM,MY,CN
2008,2008,1971,37,M,BM,MY,CN
2008,2008,2002,6,M,BM,MY,CN
2008,2008,1999,9,M,BM,MY,CN
2008,2008,1971,37,M,BM,MY,CN
2008,2008,1980,28,F,BM,TH,CN
2008,2008,1988,20,M,BM,TH,KA
2008,2008,1984,25,F,BM,MY,CN
2008,2008,1984,25,M,BM,MY,CN
2008,2008,1990,18,M,BM,MY,CN
2008,2008,1992,16,M,BM,MY,CN
2008,2008,1992,16,F,BM,MY,CN
2008,2008,1994,14,M,BM,MY,CN
2008,2008,1990,18,M,BM,MY,CN
2008,2008,1943,66,M,BM,TH,KA
2008,2008,1932,77,M,BM,TH,KA
2008,2008,1975,34,F,BM,TH,KA
2008,2008,1996,13,M,BM,TH,KA
2008,2008,1949,59,F,BM,TH,KA
2008,2008,1921,87,F,BM,TH,KA
2008,2008,1984,25,F,BM,TH,KA
2008,2008,2003,5,F,BM,TH,KA
2008,2008,1984,24,M,BM,TH,KA
2008,2008,1970,38,F,BM,TH,KA
2008,2008,1968,41,M,BM,TH,KA
2008,2008,1994,14,F,BM,TH,KA
2008,2008,1955,54,M,BM,TH,KA
2008,2008,1968,41,F,BM,TH,KA
2008,2008,1950,59,F,BM,TH,KA
2008,2008,1945,64,M,BM,TH,KA
2008,2008,1983,26,M,BM,TH,BM
2008,2008,1975,33,M,BM,TH,CN
2008,2008,1959,50,M,BM,TH,KA
2008,2008,1965,44,F,BM,TH,KA
2008,2008,1986,23,M,BM,TH,KA
2008,2008,1989,19,F,BM,TH,KA
2008,2008,1977,31,M,BM,MY,BM
2008,2008,1975,33,F,BM,MY,BM
2008,2008,1976,32,M,BM,TH,AK
2008,2008,1974,34,M,BM,TH,KA
2008,2008,1982,26,F,BM,TH,KA
2008,2008,1975,34,F,BM,TH,KA
2008,2008,1959,50,M,BM,TH,KA
2008,2008,1982,26,M,BM,TH,KA
2008,2008,1943,65,F,BM,TH,KA
2008,2008,1960,49,M,BM,TH,KA
2008,2008,1963,45,F,BM,TH,KA
2008,2008,1982,27,M,BM,TH,KA
2008,2008,1986,23,M,BM,TH,KA
2008,2008,1929,80,M,BM,TH,KA
2008,2008,1953,55,M,BM,TH,KA
2008,2008,1955,54,F,BM,TH,KA
2008,2008,1989,19,F,BM,TH,KA
2008,2008,1991,18,F,BM,TH,KA
2008,2008,1997,12,M,BM,TH,KA
2008,2008,1970,38,M,BM,TH,CN
2008,2008,1984,25,M,BM,TH,CN
2008,2008,1980,28,F,BM,TH,BM
2008,2008,1977,31,F,BM,TH,BM
2008,2008,1980,28,F,BT,NP,BT
2008,2008,1972,36,M,BT,NP,BT
2008,2008,1980,28,F,BT,NP,BT
2008,2008,1949,59,M,BT,NP,BT
2008,2008,1954,54,F,BT,NP,BT
2008,2008,1982,26,M,BT,NP,BT
2008,2008,1983,25,F,BT,NP,BT
2008,2008,1984,24,M,BT,NP,BT
2008,2008,1986,21,M,BT,NP,BT
2008,2008,1972,36,M,BT,NP,BT
2008,2008,1970,38,M,BT,NP,BT
2008,2008,1997,11,F,BT,NP,BT
2008,2008,1956,52,M,BT,NP,BT
2008,2008,1991,17,F,BT,NP,BT
2008,2008,1988,19,F,BT,NP,BT
2008,2008,1957,51,F,BT,NP,BT
2008,2008,1986,22,F,BT,NP,BT
2008,2008,1973,35,M,BT,NP,BT
2008,2008,1979,29,F,BT,NP,BT
2008,2008,1984,24,F,BT,BT,BT
2008,2008,1978,30,M,BT,BT,BT
2008,2008,1945,63,M,BT,BT,BT
2008,2008,1945,63,F,BT,BT,BT
2008,2008,1986,22,M,BT,BT,BT
2008,2008,1981,27,M,BT,NP,BT
2008,2008,Unknown,Unknown,M,BT,NP,BT
2008,2008,1986,22,M,BT,BT,BT
2008,2008,1946,62,M,BT,BT,BT
2008,2008,1954,54,F,BT,BT,BT
2008,2008,1989,19,F,BT,BT,BT
2008,2008,1991,17,M,BT,BT,BT
2008,2008,1999,9,M,BT,NP,BT
2008,2008,1973,35,M,BT,BT,BT
2008,2008,1981,27,F,BT,BT,BT
2008,2008,1955,53,M,BT,NP,BT
2008,2008,1954,55,F,BT,NP,BT
2008,2008,1988,20,M,BT,NP,BT
2008,2008,1991,17,M,BT,NP,BT
2008,2008,1976,32,M,BT,NP,BT
2008,2008,1984,24,F,BT,NP,BT
2008,2008,2004,4,F,BT,NP,BT
2008,2008,1980,28,F,BT,NP,BT
2008,2008,1982,27,M,BT,NP,BT
2008,2008,1978,30,M,BT,NP,BT
2008,2008,1979,29,F,BT,NP,BT
2008,2008,1971,37,M,BT,NP,BT
2008,2008,1975,34,F,BT,NP,BT
2008,2008,1966,42,M,BT,NP,BT
2008,2008,1975,33,F,BT,NP,BT
2008,2008,1974,35,M,BT,NP,BT
2008,2008,1975,33,F,BT,NP,BT
2008,2008,1942,66,M,BT,NP,BT
2008,2008,1942,67,F,BT,NP,BT
2008,2008,1965,43,M,BT,NP,BT
2008,2008,1968,40,F,BT,NP,BT
2008,2008,1987,21,F,BT,NP,BT
2008,2008,1989,19,F,BT,NP,BT
2008,2008,1990,19,F,BT,BT,BT
2008,2008,1971,37,M,BT,NP,NP
2008,2008,1971,37,F,BT,NP,NP
2008,2008,1982,26,M,BT,NP,BT
2008,2008,1955,53,M,BT,NP,BT
2008,2008,1959,49,F,BT,NP,BT
2008,2008,1985,24,M,BT,NP,BT
2008,2008,1980,28,F,BT,NP,BT
2008,2008,1985,24,M,BT,NP,BT
2008,2008,1978,30,F,BT,NP,BT
2008,2008,1991,17,M,BT,NP,BT
2008,2008,1988,20,F,BT,NP,BT
2008,2008,1954,54,F,BT,NP,BT
2008,2008,1981,27,F,BT,NP,BT
2008,2008,1985,23,M,BT,NP,BT
2008,2008,1972,36,M,BT,NP,BT
2008,2008,1986,22,M,BT,NP,BT
2008,2008,1986,22,M,BT,NP,BT
2008,2008,1957,51,M,BT,NP,BT
2008,2008,1960,48,F,BT,NP,BT
2008,2008,1990,18,F,BT,NP,BT
2008,2008,1984,25,F,BT,NP,BT
2008,2008,1981,27,M,BT,NP,BT
2008,2008,1979,30,M,BT,NP,BT
2008,2008,1982,26,F,BT,NP,BT
2008,2008,1972,37,M,BT,NP,BT
2008,2008,1969,40,F,BT,NP,BT
2008,2008,1934,75,M,BT,NP,BT
2008,2008,1933,75,F,BT,NP,BT
2008,2008,1979,30,F,BT,NP,BT
2008,2008,1986,23,F,BT,NP,BT
2008,2008,1954,55,M,BT,NP,BT
2008,2008,1955,53,F,BT,NP,BT
2008,2008,1987,21,M,BT,NP,BT
2008,2008,1991,18,M,BT,NP,BT
2008,2008,1967,41,M,BT,NP,BT
2008,2008,1973,36,F,BT,NP,BT
2008,2008,1997,11,F,BT,NP,BT
2008,2008,1999,9,F,BT,NP,BT
2008,2008,2003,6,F,BT,NP,BT
2008,2008,1986,22,M,BT,NP,BT
2008,2008,1969,39,M,BT,NP,BT
2008,2008,1980,29,F,BT,NP,BT
2008,2008,1996,12,F,BT,NP,BT
2008,2008,1991,18,M,BT,NP,BT
2008,2008,1966,42,F,BT,NP,BT
2008,2008,1988,21,F,BT,NP,BT
2008,2008,1989,19,M,BT,NP,BT
2008,2008,1962,46,M,BT,NP,BT
2008,2008,1988,20,M,BT,NP,BT
2008,2008,1963,46,F,BT,NP,BT
2008,2008,1935,73,F,BY,TZ,BY
2008,2008,1959,49,M,BY,TZ,BY
2008,2008,1962,46,F,BY,TZ,BY
2008,2007,1982,26,F,BY,TZ,BY
2008,2007,1992,16,F,BY,TZ,BY
2008,2007,1961,47,M,BY,TZ,BY
2008,2007,1966,42,F,BY,TZ,BY
2008,2007,1983,24,M,BY,TZ,BY
2008,2007,1980,28,M,BY,TZ,BY
2008,2008,1954,54,M,BY,TZ,BY
2008,2008,1968,40,M,BY,TZ,BY
2008,2008,1972,36,F,BY,TZ,BY
2008,2008,1982,26,F,BY,TZ,BY
2008,2008,2005,2,M,BY,TZ,BY
2008,2008,1986,22,F,BY,TZ,BY
2008,2008,1968,40,F,BY,TZ,BY
2008,2008,1956,52,F,BY,TZ,BY
2008,2008,1991,17,M,BY,TZ,BY
2008,2008,1993,15,M,BY,TZ,BY
2008,2008,1994,14,F,BY,TZ,BY
2008,2008,1996,11,F,BY,TZ,BY
2008,2008,1999,9,F,BY,TZ,BY
2008,2008,2001,7,M,BY,TZ,BY
2008,2008,2003,5,M,BY,TZ,BY
2008,2008,2004,4,M,BY,TZ,BY
2008,2008,2004,4,M,BY,TZ,BY
2008,2008,2007,1,M,BY,TZ,BY
2008,2008,1972,36,M,BY,TZ,BY
2008,2008,1982,26,F,BY,TZ,BY
2008,2008,1997,11,F,BY,TZ,BY
2008,2008,1985,23,M,BY,NP,BT
2008,2008,1952,56,M,BY,NP,BT
2008,2008,1984,24,F,BY,NP,BY
2008,2008,1925,83,F,BY,NP,BT
2008,2008,1987,20,F,CG,TZ,BY
2008,2008,1989,19,M,CG,TZ,BY
2008,2008,1991,17,M,CG,TZ,BY
2008,2008,1993,15,F,CG,TZ,BY
2008,2007,1985,22,M,CG,TZ,BY
2008,2007,1982,26,F,CG,TZ,BY
2008,2008,1996,12,M,CG,TZ,BY
2008,2008,1984,24,M,CG,TZ,BY
2008,2008,1987,21,M,CG,TZ,BY
2008,2008,1982,26,M,CG,TZ,BY
2008,2008,1979,29,M,CG,TZ,BY
2008,2008,1964,43,F,CG,ZA,CG
2008,2008,1988,20,M,CG,ZA,CG
2008,2008,1992,15,M,CG,ZA,CG
2008,2008,1981,27,M,CG,ZA,CG
2008,2008,1986,22,F,CG,ZA,CG
2008,2008,1958,50,M,CG,GB,CG
2008,2008,1969,39,F,CG,GB,CG
2008,2008,1989,19,F,CG,GB,CG
2008,2008,1991,17,F,CG,GB,CG
2008,2008,1993,15,F,CG,GB,CG
2008,2008,1994,14,M,CG,GB,CG
2008,2008,1995,13,F,CG,GB,CG
2008,2008,1997,12,M,CG,GB,CG
2008,2008,1997,11,F,CG,GB,CG
2008,2008,2002,6,F,CG,GB,CG
2008,2008,1985,24,F,CG,GB,CG
2008,2007,1932,76,F,CH,CH,CH
2008,2008,1946,62,M,CH,CH,CH
2008,2008,1942,66,M,CH,CH,CH
2008,2008,1939,69,M,CH,CH,CH
2008,2008,1957,51,M,CU,CU,CU
2008,2008,1972,36,F,CU,CU,CU
2008,2008,1991,17,M,CU,CU,CU
2008,2008,1970,38,F,CU,CU,CU
2008,2008,1978,30,M,CU,CU,CU
2008,2008,1973,36,F,CU,CU,CU
2008,2008,1992,16,F,CU,CU,CU
2008,2008,1945,63,M,CU,CU,CU
2008,2007,1972,35,M,DC,TZ,BY
2008,2008,1989,20,M,DC,UG,DC
2008,2008,1991,17,F,DC,UG,DC
2008,2008,1994,15,M,DC,UG,DC
2008,2008,1996,13,F,DC,UG,DC
2008,2007,1950,57,F,ER,ET,ER
2008,2007,1986,21,F,ER,ET,ER
2008,2008,1950,58,M,ER,ET,KM
2008,2008,1961,47,F,ER,ET,KM
2008,2008,1989,19,M,ER,ET,KM
2008,2008,1999,8,M,ET,ET,ET
2008,2007,1977,31,F,ET,ET,ET
2008,2008,1982,26,F,ET,KE,SO
2008,2008,1982,26,F,ET,KE,SO
2008,2008,1975,33,M,ET,UG,ET
2008,2008,1995,13,M,IN,IN,AF
2008,2008,1996,12,F,IN,IN,AF
2008,2008,1999,9,F,IN,IN,AF
2008,2008,2002,7,F,IN,IN,AF
2008,2008,1983,25,M,IR,TU,IR
2008,2008,1977,31,F,IR,TU,IR
2008,2008,1996,11,F,IR,TU,IR
2008,2008,1999,9,F,IR,TU,IR
2008,2008,1964,44,M,IR,TU,IR
2008,2007,1976,31,M,IR,TU,IR
2008,2008,1963,45,F,IR,TU,IR
2008,2008,1950,57,M,IZ,JO,IZ
2008,2008,1991,16,M,IZ,JO,IZ
2008,2008,1994,13,M,IZ,JO,IZ
2008,2008,1985,23,F,IZ,JO,IZ
2008,2008,1979,29,M,IZ,JO,IZ
2008,2008,1952,56,F,IZ,JO,IZ
2008,2008,1968,40,F,IZ,SY,IZ
2008,2008,1993,14,M,IZ,SY,IZ
2008,2008,1991,16,M,IZ,SY,IZ
2008,2008,1995,13,M,IZ,SY,IZ
2008,2008,1947,61,M,IZ,JO,IZ
2008,2008,1953,54,F,IZ,JO,IZ
2008,2008,1988,20,M,IZ,JO,IZ
2008,2008,1990,18,F,IZ,JO,IZ
2008,2007,1969,38,M,IZ,JO,IZ
2008,2007,1968,39,F,IZ,JO,IZ
2008,2007,2006,1,F,IZ,JO,IZ
2008,2007,1963,44,F,IZ,JO,IZ
2008,2007,1966,42,F,IZ,JO,IZ
2008,2007,1937,70,M,IZ,JO,IZ
2008,2008,1956,52,M,IZ,JO,IZ
2008,2008,1972,36,F,IZ,JO,IZ
2008,2008,1998,10,M,IZ,JO,IZ
2008,2008,1999,8,F,IZ,JO,IZ
2008,2008,2001,6,M,IZ,JO,IZ
2008,2008,2004,4,F,IZ,JO,IZ
2008,2008,1947,61,F,IZ,JO,IZ
2008,2008,1960,48,M,IZ,TU,IZ
2008,2008,1994,14,M,IZ,TU,IZ
2008,2008,1963,45,F,IZ,TU,IZ
2008,2008,1989,19,M,IZ,TU,IZ
2008,2008,1980,28,M,IZ,JO,IZ
2008,2008,1983,24,M,IZ,SY,IZ
2008,2008,1954,54,M,IZ,JO,IZ
2008,2008,1962,46,F,IZ,JO,IZ
2008,2008,1988,20,M,IZ,JO,IZ
2008,2008,1990,18,M,IZ,JO,IZ
2008,2008,1997,11,F,IZ,JO,IZ
2008,2008,1970,38,F,IZ,JO,IZ
2008,2008,1951,57,F,IZ,SY,IZ
2008,2008,1969,39,M,IZ,JO,IZ
2008,2008,2003,5,F,IZ,JO,IZ
2008,2008,2006,2,F,IZ,JO,IZ
2008,2008,1972,36,F,IZ,JO,IZ
2008,2008,1970,38,M,IZ,SY,IZ
2008,2008,2002,6,F,IZ,SY,IZ
2008,2008,1975,33,F,IZ,SY,IZ
2008,2008,1999,9,M,IZ,SY,IZ
2008,2008,1997,11,F,IZ,SY,IZ
2008,2008,1959,49,M,IZ,SY,IZ
2008,2008,1964,44,F,IZ,SY,IZ
2008,2008,1996,12,M,IZ,SY,IZ
2008,2008,1994,14,F,IZ,SY,IZ
2008,2008,2002,6,M,IZ,SY,IZ
2008,2008,2000,8,M,IZ,SY,IZ
2008,2008,1970,38,M,IZ,JO,IZ
2008,2008,1985,22,M,IZ,JO,IZ
2008,2008,1977,31,M,IZ,JO,IZ
2008,2008,1973,35,F,IZ,JO,IZ
2008,2008,1999,9,M,IZ,JO,IZ
2008,2008,1986,22,F,IZ,TU,IZ
2008,2008,1985,23,M,IZ,TU,IZ
2008,2008,1953,55,M,IZ,SY,IZ
2008,2008,1987,21,M,IZ,SY,IZ
2008,2008,1962,46,F,IZ,SY,IZ
2008,2008,1988,20,M,IZ,SY,IZ
2008,2008,2000,8,F,IZ,JO,IZ
2008,2008,1991,17,M,IZ,JO,IZ
2008,2008,1987,20,M,IZ,JO,IZ
2008,2008,1942,66,F,IZ,JO,IZ
2008,2008,1962,46,F,IZ,JO,IZ
2008,2008,1981,27,M,IZ,JO,IZ
2008,2008,1956,52,M,IZ,SY,IZ
2008,2008,1965,43,F,IZ,SY,IZ
2008,2008,2001,7,M,IZ,SY,IZ
2008,2008,1948,60,M,IZ,JO,IZ
2008,2008,1952,56,F,IZ,JO,IZ
2008,2008,1983,25,M,IZ,JO,IZ
2008,2008,1987,21,F,IZ,JO,IZ
2008,2008,1969,39,F,IZ,SY,IZ
2008,2008,1990,18,M,IZ,SY,IZ
2008,2008,1978,30,M,IZ,JO,IZ
2008,2008,1980,27,F,IZ,SY,IZ
2008,2008,1984,24,M,IZ,SY,IZ
2008,2008,1969,39,M,IZ,JO,IZ
2008,2008,2002,6,M,IZ,JO,IZ
2008,2008,1963,45,F,IZ,JO,IZ
2008,2008,1959,49,M,IZ,SY,IZ
2008,2008,1973,35,F,IZ,SY,IZ
2008,2008,1991,17,F,IZ,SY,IZ
2008,2008,1995,13,F,IZ,SY,IZ
2008,2008,1992,16,F,IZ,SY,IZ
2008,2008,1998,10,M,IZ,SY,IZ
2008,2008,2002,6,F,IZ,SY,IZ
2008,2008,1974,34,M,IZ,SY,IZ
2008,2008,2000,8,M,IZ,SY,IZ
2008,2008,2006,2,M,IZ,SY,IZ
